"State","DATE","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX"
"NE",1989-01-01,21302,80624,4640,4118,781194,2284,554724,290382,1449994,474100,NA
"NE",1990-01-01,22284,71948,4660,1932,827358,2729,567515,319311,1512928,495567,NA
"NE",1991-01-01,26102,81948,4856,2142,959270,3201,685060,335011,1767368,603112,NA
"NE",1992-01-01,31427,103617,10077,207,998913,2631,756255,335754,1889877,652638,NA
"NE",1993-01-01,37834,102755,6976,2723,1041064,2344,787821,346184,1981288,685066,NA
"NE",1994-01-01,44775,113142,6617,3407,1148823,1628,828732,401848,2143628,715590,NA
"NE",1995-01-01,48491,123924,5398,3471,1187409,1573,864826,406310,2219725,740902,NA
"NE",1996-01-01,48457,126801,5517,4114,1224525,1492,967011,409777,2369462,840210,NA
"NE",1997-01-01,50982,137338,5614,4923,1281350,1806,1074635,415642,2548174,937297,NA
"NE",1998-01-01,54190,142150,6050,4967,1317506,1334,1116055,397756,2633216,973905,NA
"NE",1999-01-01,49806,135034,5937,4739,1251741,764,1206910,396332,2662103,1071876,NA
"NE",2000-01-01,59327,140022,6304,4363,1445168,1658,1313940,417228,2981047,1173918,NA
"NE",2001-01-01,57915,138040,6190,5439,1447379,2041,1365132,415198,3037408,1227092,NA
"NE",2002-01-01,61414,107628,6419,6383,1505266,1221,1261072,436081,2992522,1153444,NA
"NE",2003-01-01,62898,111597,6385,2183,1886726,1782,1234490,459812,3347700,1122893,NA
"NE",2004-01-01,63980,167429,6731,2336,1988078,1806,1410032,463487,3639811,1242603,NA
"NE",2005-01-01,63900,198380,6752,2400,1973117,2560,1592277,456412,3796551,1393897,NA
"NE",2006-01-01,64125,262296,6985,2473,1858788,2820,1807320,449773,3961093,1545024,NA
"NE",2007-01-01,63250,213027,7081,2395,2003650,2499,1863922,519480,4122427,1650895,NA
"NE",2008-01-01,62755,232852,7157,2264,2035441,4968,1958997,501307,4228800,1726145,NA
"NE",2009-01-01,47309,198442,2269,1964,2015283,4718,1800533,511109,4000939,1602091,NA
"NE",2010-01-01,74505,154332,14989,1168,1953532,3473,1669163,510581,3864897,1514831,NA
"NE",2011-01-01,13613,154945,3213,119,2093842,4440,1876493,551222,4145889,1721548,NA
"NE",2012-01-01,11658,234296,26330,78,2093773,5355,2072640,523323,4366617,1838344,NA
"NE",2013-01-01,10805,275563,3055,148,2197988,4064,2377257,528608,4718944,2101694,NA
"NE",2014-01-01,9619,306591,12475,143,2303952,6762,2430755,540257,4887753,2124164,NA
"NE",2015-01-01,36832,344477,5849,119,2315830,5282,2584059,527950,5086759,2239582,NA
"NE",2016-01-01,35843,307672,16213,123,2362718,2527,2552391,579220,5117133,2244719,NA
"NE",2017-01-01,36916,264440,6260,123,2407514,3289,2492926,572477,5103105,2228486,NA
"NE",2018-01-01,36475,313690,16086,129,2502020,3236,2674286,601983,5393093,2360596,NA
"NE",2019-01-01,35540,423738,6195,127,2579592,3382,2969418,613234,5754834,2545680,NA
"NE",2020-01-01,34767,391164,15738,128,2812655,2396,2836811,642834,5857227,2445647,NA
"NE",2021-01-01,35995,571220,6988,123,3040622,2514,3701819,658241,6960988,3130599,NA
"NE",2022-01-01,38055,715153,14009,122,3285152,4643,3954644,649377,7475982,3239491,NA
"NH",1942-01-01,NA,0,31,1011,7167,0,675,7167,13478,675,NA
"NH",1943-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NH",1944-01-01,NA,0,35,937,5764,0,678,5764,11535,678,NA
"NH",1945-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NH",1946-01-01,NA,0,45,984,8887,0,631,8887,16328,631,NA
"NH",1947-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NH",1948-01-01,NA,0,48,1061,11071,0,783,11071,18722,783,NA
"NH",1949-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NH",1950-01-01,NA,0,109,1177,11354,0,1119,11354,19819,1119,NA
"NH",1951-01-01,451,0,114,1269,11870,4,2548,11870,22528,2548,NA
"NH",1952-01-01,509,0,114,1371,14081,17,1228,14081,25373,1228,NA
"NH",1953-01-01,514,0,124,1452,14925,17,1271,14925,26967,1271,NA
"NH",1954-01-01,558,0,134,1501,16456,18,1291,16456,29134,1291,NA
"NH",1955-01-01,520,0,136,1712,14642,14,1426,14642,27554,1426,NA
"NH",1956-01-01,637,0,211,2064,16492,9,1479,16492,30790,1479,NA
"NH",1957-01-01,668,0,225,2013,17797,22,1540,17797,33265,1540,NA
"NH",1958-01-01,612,0,227,2141,19917,19,1571,19917,35003,1571,NA
"NH",1959-01-01,716,0,242,2324,21951,74,1525,21951,37927,1525,NA
"NH",1960-01-01,637,0,256,2366,24762,78,1581,24762,41757,1581,NA
"NH",1961-01-01,632,0,259,1861,26734,76,1631,26734,43204,1631,NA
"NH",1962-01-01,1004,0,292,1772,28312,72,1689,28312,46317,1689,NA
"NH",1963-01-01,890,0,302,2038,29820,66,1743,29820,47523,1743,NA
"NH",1964-01-01,1146,0,308,2201,30819,86,1893,30819,50114,1893,NA
"NH",1965-01-01,1145,0,356,2303,34201,54,2128,34201,54044,2128,NA
"NH",1966-01-01,1318,0,352,2483,38082,81,2289,38082,61478,2289,NA
"NH",1967-01-01,1399,0,388,2694,40911,67,2708,40911,66181,2708,NA
"NH",1968-01-01,1525,0,397,2820,48241,82,2689,48241,75261,2689,NA
"NH",1969-01-01,1680,0,442,3044,53766,74,2916,53766,83247,2916,NA
"NH",1970-01-01,2162,0,842,3485,62778,71,3462,62778,94765,3462,NA
"NH",1971-01-01,2047,12377,987,3880,68857,70,17615,68857,118465,5238,NA
"NH",1972-01-01,2493,16340,990,4362,82514,72,22958,82514,139175,6618,NA
"NH",1973-01-01,2674,19061,1107,4878,90469,84,26683,90469,155843,7622,NA
"NH",1974-01-01,3113,23881,1115,5391,94266,105,32225,94266,165164,8344,NA
"NH",1975-01-01,3488,26320,1169,5724,98313,153,34882,98313,172410,8562,NA
"NH",1976-01-01,4163,24146,2046,5621,111267,103,30321,111267,183778,6175,NA
"NH",1977-01-01,4255,32563,2201,6164,113986,144,39629,113986,200231,7066,NA
"NH",1978-01-01,5826,52453,2358,6671,125750,174,61538,125750,240390,9085,NA
"NH",1979-01-01,6351,64018,2540,7518,133811,207,73225,133811,264107,9207,NA
"NH",1980-01-01,8015,62786,2773,8218,133372,311,73260,133372,267495,10474,NA
"NH",1981-01-01,9034,57339,2966,8068,134193,52,69957,134193,268752,12618,NA
"NH",1982-01-01,12025,79808,2278,7415,152676,45,94884,152676,325515,15076,NA
"NH",1983-01-01,13023,73960,3247,5545,158975,83,90687,158975,329458,16727,NA
"NH",1984-01-01,9423,95664,3750,16238,195994,56,117908,195994,423465,22244,NA
"NH",1985-01-01,10020,95421,3648,10154,200416,104,119901,200416,434048,24480,NA
"NH",1986-01-01,20244,99063,4178,10058,219495,485,123916,219495,484478,24853,NA
"NH",1987-01-01,13194,159747,4508,8552,243189,85,186573,243189,578488,26826,NA
"NH",1988-01-01,14794,145680,4748,9894,256878,0,175524,256878,583168,29844,NA
"NH",1989-01-01,16265,152005,4864,9857,268582,147,188260,268582,613232,36255,NA
"NH",1990-01-01,16943,126589,5607,6273,271158,159,167980,271158,595299,41391,NA
"NH",1991-01-01,19843,122205,7424,335,312063,127,159154,312063,624627,36949,NA
"NH",1992-01-01,24145,95635,7713,319,686740,40,130593,686740,985415,34958,NA
"NH",1993-01-01,24790,126169,7741,394,673355,26,161953,673355,993285,35784,NA
"NH",1994-01-01,27879,144157,3848,743,484915,0,180137,484915,837002,35980,NA
"NH",1995-01-01,29869,166451,3909,130,540200,1,204209,540200,917945,37758,NA
"NH",1996-01-01,27639,179652,4017,424,428740,0,231509,428740,837092,51857,NA
"NH",1997-01-01,35668,208388,4181,588,458732,0,261070,458732,914847,52682,NA
"NH",1998-01-01,36986,236193,4048,583,497958,0,297992,497958,1008518,61799,NA
"NH",1999-01-01,41660,255818,4142,549,516667,0,318952,516667,1070803,63134,NA
"NH",2000-01-01,49089,312176,4214,473711,555501,0,378151,555501,1696085,65975,NA
"NH",2001-01-01,50498,350363,4347,458170,574153,0,427014,574153,1755620,76651,NA
"NH",2002-01-01,57080,377313,4350,501703,605386,0,448746,605386,1897021,71433,NA
"NH",2003-01-01,59239,396162,4444,504881,632757,0,451280,632757,1959211,55118,NA
"NH",2004-01-01,61597,407603,4041,493589,674354,0,462372,674354,2005389,54769,NA
"NH",2005-01-01,66804,476489,4322,392265,705116,0,544175,705116,2010775,67686,NA
"NH",2006-01-01,80529,542644,4767,384241,707927,0,623575,707927,2080573,80931,NA
"NH",2007-01-01,51161,595789,37382,385268,734894,0,703241,734894,2175057,107452,NA
"NH",2008-01-01,46844,614794,39082,387623,792947,0,732730,792947,2251179,117936,NA
"NH",2009-01-01,53814,493431,38589,392652,829654,0,591622,829654,2125722,98191,NA
"NH",2010-01-01,105485,499669,38850,393796,899397,0,582034,899397,2271936,82365,NA
"NH",2011-01-01,93371,518405,37015,399498,894920,0,594069,894920,2251105,75664,NA
"NH",2012-01-01,96048,521309,37582,380682,875037,0,602866,875037,2205045,81557,NA
"NH",2013-01-01,84265,553197,38128,400369,945290,0,652224,945290,2349692,99027,NA
"NH",2014-01-01,91654,542847,50783,383126,880245,NA,635590,880245,2285717,92743,NA
"NH",2015-01-01,95760,576679,54896,404579,970102,NA,672717,970102,2487737,96038,NA
"NH",2016-01-01,205209,573653,59010,405186,958052,NA,667611,958052,2620443,93958,NA
"NH",2017-01-01,199851,573653,63123,405186,959384,NA,639120,959384,2592039,65467,NA
"NH",2018-01-01,216120,790011,67236,408769,1025902,NA,895770,1025902,2920888,105759,NA
"NH",2019-01-01,240924,831765,71789,408499,961594,NA,954387,961594,2934358,122622,NA
"NH",2020-01-01,192402,780672,75975,408937,922118,NA,903303,922118,2807111,122631,NA
"NH",2021-01-01,223787,1009975,80162,401407,1043942,NA,1136978,1043942,3317286,127003,NA
"NH",2022-01-01,250192,1213000,84348,406541,943410,NA,1366620,943410,3497660,153620,NA
"NJ",1942-01-01,NA,0,2314,23396,42317,NA,0,42317,102047,0,NA
"NJ",1943-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"NJ",1944-01-01,NA,0,1921,27622,31772,NA,0,31772,105339,0,NA
"NJ",1945-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"NJ",1946-01-01,NA,0,7290,44164,42429,NA,0,42429,135150,0,NA
"NJ",1947-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"NJ",1948-01-01,NA,0,7542,22873,61336,NA,0,61336,135103,0,NA
"NJ",1949-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"NJ",1950-01-01,NA,0,8643,2911,84982,NA,0,84982,147914,0,NA
"NJ",1951-01-01,2929,0,10438,2985,94479,NA,0,94479,167763,0,NA
"NJ",1952-01-01,3584,0,10301,3004,99979,NA,0,99979,178203,0,NA
"NJ",1953-01-01,3766,0,10951,3088,107417,NA,0,107417,189001,0,NA
"NJ",1954-01-01,4362,0,10888,3747,116025,NA,0,116025,204863,0,NA
"NJ",1955-01-01,4364,0,22161,2869,136257,NA,0,136257,238081,0,NA
"NJ",1956-01-01,4560,0,24964,3023,148638,NA,0,148638,258190,0,NA
"NJ",1957-01-01,4664,0,27401,2765,162960,NA,0,162960,280729,0,NA
"NJ",1958-01-01,5080,0,28952,2758,166632,NA,0,166632,288979,0,NA
"NJ",1959-01-01,5117,18333,29026,2759,190687,NA,18333,190687,336299,0,NA
"NJ",1960-01-01,5331,27690,31603,2700,203793,NA,27690,203793,365232,0,NA
"NJ",1961-01-01,5714,26350,34209,2527,214931,NA,26350,214931,385666,0,NA
"NJ",1962-01-01,5990,25250,35000,2394,251116,NA,31723,251116,431244,6473,NA
"NJ",1963-01-01,6736,30835,36478,2682,262403,NA,38269,262403,470266,7434,NA
"NJ",1964-01-01,6980,31733,39476,2392,291671,NA,38695,291671,517224,6962,NA
"NJ",1965-01-01,7432,35839,40449,2166,306224,NA,44200,306224,543550,8361,NA
"NJ",1966-01-01,7458,42916,43471,2228,331115,NA,52647,331115,589146,9731,NA
"NJ",1967-01-01,8198,48479,44713,0,565391,NA,59324,357079,833964,10845,NA
"NJ",1968-01-01,26840,75582,47923,21734,609454,NA,88536,371162,953954,12954,NA
"NJ",1969-01-01,29160,156631,49277,41900,697747,NA,171145,432845,1181308,14514,NA
"NJ",1970-01-01,33072,169178,49277,49755,810544,NA,186821,454931,1332251,17643,NA
"NJ",1971-01-01,35693,112312,51255,58457,1010337,NA,131882,488651,1501047,19570,NA
"NJ",1972-01-01,39852,119528,56203,62075,1096378,NA,142786,516821,1626285,23258,NA
"NJ",1973-01-01,44038,170588,81081,68190,1288374,NA,196115,606436,1919365,25527,NA
"NJ",1974-01-01,47016,197591,86070,75313,1346302,NA,241626,611236,2056302,44035,NA
"NJ",1975-01-01,25088,202780,86220,82281,1407027,NA,248722,636646,2100903,45942,NA
"NJ",1976-01-01,14625,228966,83495,71221,1498334,NA,330166,662177,2292438,101200,NA
"NJ",1977-01-01,15399,332775,74666,80491,1576619,NA,1042428,663519,3103725,709653,NA
"NJ",1978-01-01,15853,398227,124053,81176,1687300,NA,1176732,683825,3439860,778505,NA
"NJ",1979-01-01,17797,429861,132739,82000,1813249,NA,1298007,715125,3729258,868146,NA
"NJ",1980-01-01,18797,497205,151817,73932,2091599,NA,1501986,911332,4265830,1004781,NA
"NJ",1981-01-01,17272,574920,201249,67566,2563504,NA,1722754,1299854,5029356,1147834,NA
"NJ",1982-01-01,20486,724869,144409,58643,2813603,NA,2030436,1434397,5526136,1305567,NA
"NJ",1983-01-01,25162,664415,127025,68224,3309264,NA,2104598,1648980,6128035,1440183,NA
"NJ",1984-01-01,28421,830106,108428,42870,3789820,NA,2597790,1735761,7137452,1767684,NA
"NJ",1985-01-01,32029,923166,107252,37744,4056410,NA,2860173,1795583,7718790,1937007,NA
"NJ",1986-01-01,31492,954885,111356,33288,4565571,NA,3007477,1951199,8360193,2052592,NA
"NJ",1987-01-01,36375,1088311,127002,29827,4911270,NA,3691645,1999490,9491417,2603334,NA
"NJ",1988-01-01,38631,1181849,137789,27073,5152735,NA,3739543,2015934,9762360,2557694,NA
"NJ",1989-01-01,46608,1309625,152615,24926,5330708,NA,4205891,2174753,10501352,2896266,NA
"NJ",1990-01-01,52774,1123096,131236,16762,5443974,NA,4075142,2152615,10433910,2952046,NA
"NJ",1991-01-01,53622,1030620,120507,16722,6363602,NA,4421646,2320797,11644652,3391026,NA
"NJ",1992-01-01,60539,845823,98451,14158,7007550,NA,4947718,2958268,12802662,4101895,NA
"NJ",1993-01-01,73432,946641,109878,11145,6774514,NA,5297126,3123391,13021982,4350485,NA
"NJ",1994-01-01,76951,1085055,124061,11332,6941845,NA,5560134,3163418,13494043,4475079,NA
"NJ",1995-01-01,94516,1028947,120496,5606,6975312,NA,5569029,2842034,13606950,4540082,NA
"NJ",1996-01-01,123395,1155270,129468,2770,7363746,NA,5889056,3045373,14384897,4733786,NA
"NJ",1997-01-01,110903,1263979,129743,2540,7192382,NA,6089390,2776954,14414778,4825411,NA
"NJ",1998-01-01,107095,1178053,131993,2524,7650366,NA,6768632,2884171,15604971,5590579,NA
"NJ",1999-01-01,135078,1333955,149431,1100,7982854,NA,7657848,2928416,16926417,6323893,NA
"NJ",2000-01-01,176183,1347336,151046,3039,8199639,NA,8552596,2691593,18147604,7205260,NA
"NJ",2001-01-01,184229,1300785,145753,3146,8506482,NA,9290007,2747812,19253297,7989222,NA
"NJ",2002-01-01,344491,1101296,122367,3303,8777435,NA,7938288,2780596,18328814,6836992,NA
"NJ",2003-01-01,365388,2397043,266339,3135,9021440,NA,9132325,3085383,19936266,6735282,NA
"NJ",2004-01-01,407712,1896998,249969,3660,9740284,NA,9297731,3478584,20986204,7400733,NA
"NJ",2005-01-01,491088,2224633,247182,3484,10171999,NA,11762572,3619799,24247648,9537939,NA
"NJ",2006-01-01,594768,2508428,316169,3479,10493283,NA,13014993,3639865,26266187,10506565,NA
"NJ",2007-01-01,587255,2887137,320793,3796,12180803,NA,14614329,3571164,29487862,11727192,NA
"NJ",2008-01-01,567840,2819906,313322,2998,12519601,NA,15425451,3604086,30616510,12605545,NA
"NJ",2009-01-01,512812,2397471,263405,2405,11726016,NA,13061337,3537026,27186553,10663866,NA
"NJ",2010-01-01,434587,2047474,227497,3908,11307452,NA,12370417,3409287,25927891,10322943,NA
"NJ",2011-01-01,517040,2216438,246270,4228,11921825,NA,12833472,3777428,27182753,10617034,NA
"NJ",2012-01-01,472006,1929133,214348,5650,12009552,NA,13057551,3910003,27456175,11128418,NA
"NJ",2013-01-01,509584,2282055,253561,4620,12198133,NA,14390670,3743345,29076881,12108615,NA
"NJ",2014-01-01,495599,2368068,275705,6705,12751851,NA,14341741,3866004,29679226,11973673,NA
"NJ",2015-01-01,492866,2579391,286599,4547,12951867,NA,15829393,3805842,31567654,13250002,NA
"NJ",2016-01-01,485336,2229487,247721,4638,13173332,NA,15585479,3905629,31546720,13355992,NA
"NJ",2017-01-01,516093,2109930,234436,4761,14163269,NA,16068049,4571388,33100505,13958119,NA
"NJ",2018-01-01,485902,2235653,248405,5016,15424507,NA,17273498,4965088,35365046,15037845,NA
"NJ",2019-01-01,509049,3909308,372335,5014,15838942,NA,19812595,4992331,38449650,15903287,NA
"NJ",2020-01-01,538792,3565191,374586,4974,16271749,NA,18977957,5203731,37927482,15412766,NA
"NJ",2021-01-01,622514,5959760,517923,5166,17871986,NA,22793255,5068719,43683029,16833495,NA
"NJ",2022-01-01,651094,8660149,719362,5068,19740884,NA,29290446,5562853,52771929,20630297,NA
"NM",1942-01-01,NA,0,238,2485,11128,829,831,5935,18299,831,NA
"NM",1943-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NM",1944-01-01,NA,698,188,2700,12982,923,1235,6266,20468,537,NA
"NM",1945-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NM",1946-01-01,NA,662,239,2541,18659,865,1214,9099,27120,552,NA
"NM",1947-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NM",1948-01-01,NA,1011,300,2765,26384,2010,2210,11756,38409,1199,NA
"NM",1949-01-01,NA,0,0,0,0,0,0,0,0,0,NA
"NM",1950-01-01,NA,1255,355,3158,35748,2404,2801,18364,51070,1546,NA
"NM",1951-01-01,642,1303,391,3525,41886,2792,3359,21863,59648,2056,NA
"NM",1952-01-01,688,1271,465,4015,43516,5135,3506,20898,64662,2235,NA
"NM",1953-01-01,739,1080,520,4023,49065,4725,3245,22889,70368,2165,NA
"NM",1954-01-01,606,1052,568,4319,50746,5853,3289,23487,74049,2237,NA
"NM",1955-01-01,1042,0,663,5534,52432,6527,3707,24654,80210,3707,NA
"NM",1956-01-01,943,0,712,6045,57758,7139,4579,26626,89264,4579,NA
"NM",1957-01-01,956,0,778,6487,63859,7844,5187,28628,97114,5187,NA
"NM",1958-01-01,1164,0,914,5806,70175,8859,5888,30910,105732,5888,NA
"NM",1959-01-01,1192,0,973,7097,74560,8905,6755,32348,113400,6755,NA
"NM",1960-01-01,1334,0,1062,8234,75110,16482,7101,34162,123206,7101,NA
"NM",1961-01-01,1334,0,1124,8073,70589,21236,7434,34732,124249,7434,NA
"NM",1962-01-01,1476,0,1149,9721,75978,21850,12814,38610,137172,12814,NA
"NM",1963-01-01,1643,0,1177,12009,83541,21663,14210,40694,148983,14210,NA
"NM",1964-01-01,1934,0,1370,11051,103335,26193,13138,45499,172782,13138,NA
"NM",1965-01-01,1763,0,1328,10146,111003,27637,16219,47935,188445,16219,NA
"NM",1966-01-01,1766,0,1921,12094,117017,28609,19051,50040,201911,19051,NA
"NM",1967-01-01,1516,6460,1846,12669,119186,31273,18040,51205,205765,11580,NA
"NM",1968-01-01,1765,4330,1651,12481,122636,32429,19433,50989,217137,15103,NA
"NM",1969-01-01,1781,5128,1633,12064,141704,34250,24759,58957,237423,19631,NA
"NM",1970-01-01,1869,8072,1720,14469,155930,35398,43802,70221,273466,35730,NA
"NM",1971-01-01,2228,10119,1700,15893,194459,35815,45934,75383,317936,35815,NA
"NM",1972-01-01,2880,13211,1752,15030,219639,35878,57299,83320,356373,44088,NA
"NM",1973-01-01,3236,15063,1522,14527,242909,36947,64564,89457,386671,49501,NA
"NM",1974-01-01,3648,16160,2415,13833,275068,43963,74106,92865,437674,57946,NA
"NM",1975-01-01,3572,18344,2487,13994,317609,71626,74919,99318,519551,56575,NA
"NM",1976-01-01,4178,23504,1484,13841,351976,87485,81695,108795,575071,58191,NA
"NM",1977-01-01,4184,29486,2500,16095,376073,102783,56125,118834,597604,26639,NA
"NM",1978-01-01,6404,37608,2129,19851,459888,145826,83600,131084,761076,45992,NA
"NM",1979-01-01,6281,40514,2379,20687,506531,159431,109064,136707,845391,68550,NA
"NM",1980-01-01,6767,46272,5384,24341,537085,213643,93118,134176,926048,46846,NA
"NM",1981-01-01,6204,53523,4228,10013,664996,322592,124460,149304,1179280,70937,NA
"NM",1982-01-01,7402,60265,5160,11029,698678,377802,74528,164869,1226543,14263,NA
"NM",1983-01-01,7812,61742,5911,9056,659789,351343,78368,180171,1165975,16626,NA
"NM",1984-01-01,14314,53399,12550,13903,782666,367449,128261,204279,1377444,74862,NA
"NM",1985-01-01,10517,65056,6979,6356,819410,390817,150036,212217,1440312,84980,NA
"NM",1986-01-01,10828,72130,7163,2551,845121,367214,174759,219248,1462123,102629,NA
"NM",1987-01-01,11523,99139,5581,3260,924356,235044,341761,224792,1601736,242622,NA
"NM",1988-01-01,12110,49576,2112,3148,1013390,291880,353309,273486,1793387,303733,NA
"NM",1989-01-01,11020,76542,2838,275,1077544,256171,425781,276964,1892961,349239,NA
"NM",1990-01-01,13524,61732,1455,24412,1135987,292690,422703,299998,2014040,360971,NA
"NM",1991-01-01,14287,48989,1356,21118,1250442,256431,418444,311200,2085690,369455,NA
"NM",1992-01-01,13421,77786,1191,21400,1306764,239170,523089,324192,2237656,445303,NA
"NM",1993-01-01,13173,90428,1391,27865,1408553,309766,584279,346260,2486686,493851,NA
"NM",1994-01-01,13267,122528,2143,33269,1515734,330669,699597,372835,2733322,577069,NA
"NM",1995-01-01,14588,150343,2160,27422,1615935,294297,742077,397271,2844484,591734,NA
"NM",1996-01-01,18824,163402,2347,36560,1735760,307231,806202,451917,3060637,642800,NA
"NM",1997-01-01,25418,173205,2334,39600,1806403,405828,921019,460644,3363571,747814,NA
"NM",1998-01-01,32028,180021,2418,37029,1950744,407699,979027,495831,3574537,799006,NA
"NM",1999-01-01,32028,163964,2287,38232,1956672,269940,973533,504389,3454440,809569,NA
"NM",2000-01-01,29597,159338,2303,34877,2006930,439327,1040197,504611,3743178,880859,NA
"NM",2001-01-01,29766,190673,2402,40220,2083196,675212,1020679,462834,4002246,830006,NA
"NM",2002-01-01,27244,124327,2239,52779,1822878,453397,1107218,485557,3628055,982891,NA
"NM",2003-01-01,20158,101546,2540,44848,1873420,483739,1024659,505220,3607156,923113,NA
"NM",2004-01-01,21575,138196,2651,53074,2038440,587625,1145444,595140,4001780,1007248,NA
"NM",2005-01-01,24947,242462,2810,47600,2170521,712539,1328477,613921,4478321,1086015,NA
"NM",2006-01-01,24474,377185,2604,55300,2387718,923304,1501139,646045,5110683,1123954,NA
"NM",2007-01-01,24469,459880,2955,55644,2646901,942354,1637798,710261,5527217,1177918,NA
"NM",2008-01-01,25438,403500,16941,57665,2662257,625938,1601900,739335,5211507,1198400,NA
"NM",2009-01-01,22468,162500,13012,65076,2484612,931812,1121000,602961,4817277,958500,NA
"NM",2010-01-01,25186,125100,9071,59624,2304563,654752,1081700,619261,4295237,956600,NA
